Date,Open,High,Low,Close,Adj Close,Volume
2009-05-12,22.200001,22.200001,22.200001,22.200001,18.006763,0
2009-05-13,21.540001,21.540001,21.540001,21.540001,17.471428,0
2009-05-14,21.790001,21.790001,21.790001,21.790001,17.674208,0
2009-05-15,21.549999,21.549999,21.549999,21.549999,17.479542,0
2009-05-18,22.250000,22.250000,22.250000,22.250000,18.047323,0
2009-05-19,22.219999,22.219999,22.219999,22.219999,18.022989,0
2009-05-20,22.110001,22.110001,22.110001,22.110001,17.933767,0
2009-05-21,21.750000,21.750000,21.750000,21.750000,17.641766,0
2009-05-22,21.700001,21.700001,21.700001,21.700001,17.601213,0
2009-05-26,22.320000,22.320000,22.320000,22.320000,18.104101,0
2009-05-27,21.910000,21.910000,21.910000,21.910000,17.771547,0
2009-05-28,22.219999,22.219999,22.219999,22.219999,18.022989,0
2009-05-29,22.530001,22.530001,22.530001,22.530001,18.274439,0
2009-06-01,23.160000,23.160000,23.160000,23.160000,18.785435,0
2009-06-02,23.219999,23.219999,23.219999,23.219999,18.834097,0
2009-06-03,22.889999,22.889999,22.889999,22.889999,18.566437,0
2009-06-04,23.180000,23.180000,23.180000,23.180000,18.801661,0
2009-06-05,23.129999,23.129999,23.129999,23.129999,18.761106,0
2009-06-08,23.080000,23.080000,23.080000,23.080000,18.720549,0
2009-06-09,23.190001,23.190001,23.190001,23.190001,18.809765,0
2009-06-10,23.100000,23.100000,23.100000,23.100000,18.736769,0
2009-06-11,23.250000,23.250000,23.250000,23.250000,18.858433,0
2009-06-12,23.270000,23.270000,23.270000,23.270000,18.874664,0
2009-06-15,22.709999,22.709999,22.709999,22.709999,18.420435,0
2009-06-16,22.400000,22.400000,22.400000,22.400000,18.168991,0
2009-06-17,22.370001,22.370001,22.370001,22.370001,18.144653,0
2009-06-18,22.549999,22.549999,22.549999,22.549999,18.290653,0
2009-06-19,22.629999,22.629999,22.629999,22.629999,18.355547,0
2009-06-22,21.910000,21.910000,21.910000,21.910000,17.771547,0
2009-06-23,21.830000,21.830000,21.830000,21.830000,17.795181,0
2009-06-24,22.000000,22.000000,22.000000,22.000000,17.933762,0
2009-06-25,22.480000,22.480000,22.480000,22.480000,18.325043,0
2009-06-26,22.490000,22.490000,22.490000,22.490000,18.333197,0
2009-06-29,22.670000,22.670000,22.670000,22.670000,18.479929,0
2009-06-30,22.500000,22.500000,22.500000,22.500000,18.341345,0
2009-07-01,22.629999,22.629999,22.629999,22.629999,18.447313,0
2009-07-02,21.959999,21.959999,21.959999,21.959999,17.901154,0
2009-07-06,21.969999,21.969999,21.969999,21.969999,17.909309,0
2009-07-07,21.530001,21.530001,21.530001,21.530001,17.550634,0
2009-07-08,21.480000,21.480000,21.480000,21.480000,17.509876,0
2009-07-09,21.559999,21.559999,21.559999,21.559999,17.575085,0
2009-07-10,21.490000,21.490000,21.490000,21.490000,17.518024,0
2009-07-13,22.020000,22.020000,22.020000,22.020000,17.950066,0
2009-07-14,22.150000,22.150000,22.150000,22.150000,18.056038,0
2009-07-15,22.820000,22.820000,22.820000,22.820000,18.602203,0
2009-07-16,23.040001,23.040001,23.040001,23.040001,18.781538,0
2009-07-17,23.030001,23.030001,23.030001,23.030001,18.773388,0
2009-07-20,23.309999,23.309999,23.309999,23.309999,19.001637,0
2009-07-21,23.379999,23.379999,23.379999,23.379999,19.058695,0
2009-07-22,23.389999,23.389999,23.389999,23.389999,19.066847,0
2009-07-23,23.959999,23.959999,23.959999,23.959999,19.531498,0
2009-07-24,24.059999,24.059999,24.059999,24.059999,19.613016,0
2009-07-27,24.129999,24.129999,24.129999,24.129999,19.670073,0
2009-07-28,24.080000,24.080000,24.080000,24.080000,19.629320,0
2009-07-29,23.950001,23.950001,23.950001,23.950001,19.523346,0
2009-07-30,24.250000,24.250000,24.250000,24.250000,19.767899,0
2009-07-31,24.270000,24.270000,24.270000,24.270000,19.784204,0
2009-08-03,24.670000,24.670000,24.670000,24.670000,20.110268,0
2009-08-04,24.760000,24.760000,24.760000,24.760000,20.183630,0
2009-08-05,24.690001,24.690001,24.690001,24.690001,20.126574,0
2009-08-06,24.530001,24.530001,24.530001,24.530001,19.996145,0
2009-08-07,24.900000,24.900000,24.900000,24.900000,20.297760,0
2009-08-10,24.820000,24.820000,24.820000,24.820000,20.232542,0
2009-08-11,24.500000,24.500000,24.500000,24.500000,19.971691,0
2009-08-12,24.799999,24.799999,24.799999,24.799999,20.216242,0
2009-08-13,24.980000,24.980000,24.980000,24.980000,20.362976,0
2009-08-14,24.740000,24.740000,24.740000,24.740000,20.167328,0
2009-08-17,24.120001,24.120001,24.120001,24.120001,19.661922,0
2009-08-18,24.389999,24.389999,24.389999,24.389999,19.882019,0
2009-08-19,24.570000,24.570000,24.570000,24.570000,20.028746,0
2009-08-20,24.840000,24.840000,24.840000,24.840000,20.248844,0
2009-08-21,25.309999,25.309999,25.309999,25.309999,20.631979,0
2009-08-24,25.290001,25.290001,25.290001,25.290001,20.615677,0
2009-08-25,25.350000,25.350000,25.350000,25.350000,20.664587,0
2009-08-26,25.350000,25.350000,25.350000,25.350000,20.664587,0
2009-08-27,25.420000,25.420000,25.420000,25.420000,20.721651,0
2009-08-28,25.379999,25.379999,25.379999,25.379999,20.689039,0
2009-08-31,25.150000,25.150000,25.150000,25.150000,20.501547,0
2009-09-01,24.600000,24.600000,24.600000,24.600000,20.053205,0
2009-09-02,24.520000,24.520000,24.520000,24.520000,19.987995,0
2009-09-03,24.750000,24.750000,24.750000,24.750000,20.175478,0
2009-09-04,25.080000,25.080000,25.080000,25.080000,20.444492,0
2009-09-08,25.330000,25.330000,25.330000,25.330000,20.648277,0
2009-09-09,25.559999,25.559999,25.559999,25.559999,20.835770,0
2009-09-10,25.840000,25.840000,25.840000,25.840000,21.064020,0
2009-09-11,25.820000,25.820000,25.820000,25.820000,21.047716,0
2009-09-14,26.000000,26.000000,26.000000,26.000000,21.194447,0
2009-09-15,26.110001,26.110001,26.110001,26.110001,21.284115,0
2009-09-16,26.530001,26.530001,26.530001,26.530001,21.626486,0
2009-09-17,26.440001,26.440001,26.440001,26.440001,21.553123,0
2009-09-18,26.500000,26.500000,26.500000,26.500000,21.602028,0
2009-09-21,26.420000,26.420000,26.420000,26.420000,21.536810,0
2009-09-22,26.610001,26.610001,26.610001,26.610001,21.691704,0
2009-09-23,26.200001,26.200001,26.200001,26.200001,21.454224,0
2009-09-24,25.910000,25.910000,25.910000,25.910000,21.216761,0
2009-09-25,25.760000,25.760000,25.760000,25.760000,21.093931,0
2009-09-28,26.240000,26.240000,26.240000,26.240000,21.486984,0
2009-09-29,26.190001,26.190001,26.190001,26.190001,21.446039,0
2009-09-30,26.100000,26.100000,26.100000,26.100000,21.372343,0
2009-10-01,25.400000,25.400000,25.400000,25.400000,20.799135,0
2009-10-02,25.270000,25.270000,25.270000,25.270000,20.692688,0
2009-10-05,25.660000,25.660000,25.660000,25.660000,21.012039,0
2009-10-06,26.020000,26.020000,26.020000,26.020000,21.306831,0
2009-10-07,26.100000,26.100000,26.100000,26.100000,21.372343,0
2009-10-08,26.320000,26.320000,26.320000,26.320000,21.552490,0
2009-10-09,26.480000,26.480000,26.480000,26.480000,21.683508,0
2009-10-12,26.580000,26.580000,26.580000,26.580000,21.765402,0
2009-10-13,26.500000,26.500000,26.500000,26.500000,21.699886,0
2009-10-14,26.980000,26.980000,26.980000,26.980000,22.092937,0
2009-10-15,27.070000,27.070000,27.070000,27.070000,22.166639,0
2009-10-16,26.850000,26.850000,26.850000,26.850000,21.986490,0
2009-10-19,27.100000,27.100000,27.100000,27.100000,22.191208,0
2009-10-20,26.910000,26.910000,26.910000,26.910000,22.035627,0
2009-10-21,26.660000,26.660000,26.660000,26.660000,21.830906,0
2009-10-22,26.950001,26.950001,26.950001,26.950001,22.068378,0
2009-10-23,26.600000,26.600000,26.600000,26.600000,21.781773,0
2009-10-26,26.280001,26.280001,26.280001,26.280001,21.519745,0
2009-10-27,26.160000,26.160000,26.160000,26.160000,21.421473,0
2009-10-28,25.580000,25.580000,25.580000,25.580000,20.946535,0
2009-10-29,26.160000,26.160000,26.160000,26.160000,21.421473,0
2009-10-30,25.420000,25.420000,25.420000,25.420000,20.815517,0
2009-11-02,25.570000,25.570000,25.570000,25.570000,20.938345,0
2009-11-03,25.690001,25.690001,25.690001,25.690001,21.036606,0
2009-11-04,25.690001,25.690001,25.690001,25.690001,21.036606,0
2009-11-05,26.219999,26.219999,26.219999,26.219999,21.470608,0
2009-11-06,26.270000,26.270000,26.270000,26.270000,21.511549,0
2009-11-09,26.860001,26.860001,26.860001,26.860001,21.994684,0
2009-11-10,26.840000,26.840000,26.840000,26.840000,21.978302,0
2009-11-11,26.990000,26.990000,26.990000,26.990000,22.101137,0
2009-11-12,26.690001,26.690001,26.690001,26.690001,21.855471,0
2009-11-13,26.860001,26.860001,26.860001,26.860001,21.994684,0
2009-11-16,27.280001,27.280001,27.280001,27.280001,22.338606,0
2009-11-17,27.299999,27.299999,27.299999,27.299999,22.354982,0
2009-11-18,27.280001,27.280001,27.280001,27.280001,22.338606,0
2009-11-19,26.879999,26.879999,26.879999,26.879999,22.011057,0
2009-11-20,26.790001,26.790001,26.790001,26.790001,21.937357,0
2009-11-23,27.139999,27.139999,27.139999,27.139999,22.223961,0
2009-11-24,27.120001,27.120001,27.120001,27.120001,22.207588,0
2009-11-25,27.240000,27.240000,27.240000,27.240000,22.305851,0
2009-11-27,26.760000,26.760000,26.760000,26.760000,21.912796,0
2009-11-30,26.860001,26.860001,26.860001,26.860001,21.994684,0
2009-12-01,27.209999,27.209999,27.209999,27.209999,22.281281,0
2009-12-02,27.260000,27.260000,27.260000,27.260000,22.322224,0
2009-12-03,27.020000,27.020000,27.020000,27.020000,22.125694,0
2009-12-04,27.219999,27.219999,27.219999,27.219999,22.289471,0
2009-12-07,27.160000,27.160000,27.160000,27.160000,22.240343,0
2009-12-08,26.889999,26.889999,26.889999,26.889999,22.019243,0
2009-12-09,26.990000,26.990000,26.990000,26.990000,22.101137,0
2009-12-10,27.129999,27.129999,27.129999,27.129999,22.215769,0
2009-12-11,27.240000,27.240000,27.240000,27.240000,22.305851,0
2009-12-14,27.469999,27.469999,27.469999,27.469999,22.494188,0
2009-12-15,27.340000,27.340000,27.340000,27.340000,22.387735,0
2009-12-16,27.400000,27.400000,27.400000,27.400000,22.436867,0
2009-12-17,27.090000,27.090000,27.090000,27.090000,22.183018,0
2009-12-18,27.260000,27.260000,27.260000,27.260000,22.322224,0
2009-12-21,27.370001,27.370001,27.370001,27.370001,22.557114,0
2009-12-22,27.500000,27.500000,27.500000,27.500000,22.664251,0
2009-12-23,27.600000,27.600000,27.600000,27.600000,22.746662,0
2009-12-24,27.750000,27.750000,27.750000,27.750000,22.870289,0
2009-12-28,27.770000,27.770000,27.770000,27.770000,22.886770,0
2009-12-29,27.730000,27.730000,27.730000,27.730000,22.853798,0
2009-12-30,27.740000,27.740000,27.740000,27.740000,22.862047,0
2009-12-31,27.450001,27.450001,27.450001,27.450001,22.623045,0
2010-01-04,27.920000,27.920000,27.920000,27.920000,23.010393,0
2010-01-05,28.000000,28.000000,28.000000,28.000000,23.076326,0
2010-01-06,28.040001,28.040001,28.040001,28.040001,23.109299,0
2010-01-07,28.160000,28.160000,28.160000,28.160000,23.208189,0
2010-01-08,28.250000,28.250000,28.250000,28.250000,23.282366,0
2010-01-11,28.290001,28.290001,28.290001,28.290001,23.315334,0
2010-01-12,28.000000,28.000000,28.000000,28.000000,23.076326,0
2010-01-13,28.250000,28.250000,28.250000,28.250000,23.282366,0
2010-01-14,28.320000,28.320000,28.320000,28.320000,23.340055,0
2010-01-15,28.010000,28.010000,28.010000,28.010000,23.084566,0
2010-01-19,28.370001,28.370001,28.370001,28.370001,23.381268,0
2010-01-20,28.080000,28.080000,28.080000,28.080000,23.142262,0
2010-01-21,27.580000,27.580000,27.580000,27.580000,22.730181,0
2010-01-22,26.980000,26.980000,26.980000,26.980000,22.235682,0
2010-01-25,27.090000,27.090000,27.090000,27.090000,22.326344,0
2010-01-26,26.969999,26.969999,26.969999,26.969999,22.227444,0
2010-01-27,27.100000,27.100000,27.100000,27.100000,22.334591,0
2010-01-28,26.770000,26.770000,26.770000,26.770000,22.062618,0
2010-01-29,26.500000,26.500000,26.500000,26.500000,21.840092,0
2010-02-01,26.879999,26.879999,26.879999,26.879999,22.153275,0
2010-02-02,27.219999,27.219999,27.219999,27.219999,22.433487,0
2010-02-03,27.080000,27.080000,27.080000,27.080000,22.318106,0
2010-02-04,26.219999,26.219999,26.219999,26.219999,21.609333,0
2010-02-05,26.290001,26.290001,26.290001,26.290001,21.667027,0
2010-02-08,26.080000,26.080000,26.080000,26.080000,21.493948,0
2010-02-09,26.420000,26.420000,26.420000,26.420000,21.774157,0
2010-02-10,26.370001,26.370001,26.370001,26.370001,21.732952,0
2010-02-11,26.670000,26.670000,26.670000,26.670000,21.980198,0
2010-02-12,26.650000,26.650000,26.650000,26.650000,21.963722,0
2010-02-16,27.129999,27.129999,27.129999,27.129999,22.359310,0
2010-02-17,27.260000,27.260000,27.260000,27.260000,22.466450,0
2010-02-18,27.440001,27.440001,27.440001,27.440001,22.614798,0
2010-02-19,27.510000,27.510000,27.510000,27.510000,22.672483,0
2010-02-22,27.480000,27.480000,27.480000,27.480000,22.647764,0
2010-02-23,27.139999,27.139999,27.139999,27.139999,22.367550,0
2010-02-24,27.389999,27.389999,27.389999,27.389999,22.573587,0
2010-02-25,27.360001,27.360001,27.360001,27.360001,22.548870,0
2010-02-26,27.389999,27.389999,27.389999,27.389999,22.573587,0
2010-03-01,27.709999,27.709999,27.709999,27.709999,22.837320,0
2010-03-02,27.809999,27.809999,27.809999,27.809999,22.919737,0
2010-03-03,27.820000,27.820000,27.820000,27.820000,22.927979,0
2010-03-04,27.920000,27.920000,27.920000,27.920000,23.010393,0
2010-03-05,28.330000,28.330000,28.330000,28.330000,23.348299,0
2010-03-08,28.340000,28.340000,28.340000,28.340000,23.356537,0
2010-03-09,28.400000,28.400000,28.400000,28.400000,23.405994,0
2010-03-10,28.549999,28.549999,28.549999,28.549999,23.529608,0
2010-03-11,28.660000,28.660000,28.660000,28.660000,23.620270,0
2010-03-12,28.670000,28.670000,28.670000,28.670000,23.628508,0
2010-03-15,28.660000,28.660000,28.660000,28.660000,23.620270,0
2010-03-16,28.889999,28.889999,28.889999,28.889999,23.809824,0
2010-03-17,29.059999,29.059999,29.059999,29.059999,23.949930,0
2010-03-18,29.030001,29.030001,29.030001,29.030001,23.925200,0
2010-03-19,28.850000,28.850000,28.850000,28.850000,23.776857,0
2010-03-22,29.030001,29.030001,29.030001,29.030001,23.925200,0
2010-03-23,29.260000,29.260000,29.260000,29.260000,24.114761,0
2010-03-24,28.969999,28.969999,28.969999,28.969999,23.969963,0
2010-03-25,28.889999,28.889999,28.889999,28.889999,23.903769,0
2010-03-26,28.910000,28.910000,28.910000,28.910000,23.920319,0
2010-03-29,29.080000,29.080000,29.080000,29.080000,24.060980,0
2010-03-30,29.100000,29.100000,29.100000,29.100000,24.077528,0
2010-03-31,28.990000,28.990000,28.990000,28.990000,23.986513,0
2010-04-01,29.219999,29.219999,29.219999,29.219999,24.176817,0
2010-04-05,29.510000,29.510000,29.510000,29.510000,24.416761,0
2010-04-06,29.570000,29.570000,29.570000,29.570000,24.466410,0
2010-04-07,29.420000,29.420000,29.420000,29.420000,24.342299,0
2010-04-08,29.500000,29.500000,29.500000,29.500000,24.408491,0
2010-04-09,29.700001,29.700001,29.700001,29.700001,24.573977,0
2010-04-12,29.760000,29.760000,29.760000,29.760000,24.623619,0
2010-04-13,29.790001,29.790001,29.790001,29.790001,24.648441,0
2010-04-14,30.160000,30.160000,30.160000,30.160000,24.954575,0
2010-04-15,30.190001,30.190001,30.190001,30.190001,24.979401,0
2010-04-16,29.719999,29.719999,29.719999,29.719999,24.590515,0
2010-04-19,29.799999,29.799999,29.799999,29.799999,24.656702,0
2010-04-20,30.080000,30.080000,30.080000,30.080000,24.888384,0
2010-04-21,30.070000,30.070000,30.070000,30.070000,24.880117,0
2010-04-22,30.180000,30.180000,30.180000,30.180000,24.971128,0
2010-04-23,30.420000,30.420000,30.420000,30.420000,25.169701,0
2010-04-26,30.299999,30.299999,30.299999,30.299999,25.070414,0
2010-04-27,29.580000,29.580000,29.580000,29.580000,24.474682,0
2010-04-28,29.750000,29.750000,29.750000,29.750000,24.615341,0
2010-04-29,30.160000,30.160000,30.160000,30.160000,24.954575,0
2010-04-30,29.629999,29.629999,29.629999,29.629999,24.516050,0
2010-05-03,30.040001,30.040001,30.040001,30.040001,24.855289,0
2010-05-04,29.290001,29.290001,29.290001,29.290001,24.234735,0
2010-05-05,29.059999,29.059999,29.059999,29.059999,24.044434,0
2010-05-06,28.100000,28.100000,28.100000,28.100000,23.250120,0
2010-05-07,27.610001,27.610001,27.610001,27.610001,22.844698,0
2010-05-10,28.860001,28.860001,28.860001,28.860001,23.878948,0
2010-05-11,28.809999,28.809999,28.809999,28.809999,23.837580,0
2010-05-12,29.280001,29.280001,29.280001,29.280001,24.226460,0
2010-05-13,28.950001,28.950001,28.950001,28.950001,23.953421,0
2010-05-14,28.370001,28.370001,28.370001,28.370001,23.473520,0
2010-05-17,28.410000,28.410000,28.410000,28.410000,23.506620,0
2010-05-18,28.000000,28.000000,28.000000,28.000000,23.167379,0
2010-05-19,27.820000,27.820000,27.820000,27.820000,23.018442,0
2010-05-20,26.700001,26.700001,26.700001,26.700001,22.091755,0
2010-05-21,27.100000,27.100000,27.100000,27.100000,22.422722,0
2010-05-24,26.760000,26.760000,26.760000,26.760000,22.141394,0
2010-05-25,26.770000,26.770000,26.770000,26.770000,22.149670,0
2010-05-26,26.670000,26.670000,26.670000,26.670000,22.066935,0
2010-05-27,27.590000,27.590000,27.590000,27.590000,22.828140,0
2010-05-28,27.260000,27.260000,27.260000,27.260000,22.555098,0
2010-06-01,26.730000,26.730000,26.730000,26.730000,22.116575,0
2010-06-02,27.430000,27.430000,27.430000,27.430000,22.695759,0
2010-06-03,27.580000,27.580000,27.580000,27.580000,22.819866,0
2010-06-04,26.590000,26.590000,26.590000,26.590000,22.000736,0
2010-06-07,26.180000,26.180000,26.180000,26.180000,21.661499,0
2010-06-08,26.410000,26.410000,26.410000,26.410000,21.851803,0
2010-06-09,26.290001,26.290001,26.290001,26.290001,21.752516,0
2010-06-10,27.090000,27.090000,27.090000,27.090000,22.414436,0
2010-06-11,27.260000,27.260000,27.260000,27.260000,22.555098,0
2010-06-14,27.250000,27.250000,27.250000,27.250000,22.546822,0
2010-06-15,27.900000,27.900000,27.900000,27.900000,23.084644,0
2010-06-16,27.860001,27.860001,27.860001,27.860001,23.051544,0
2010-06-17,27.879999,27.879999,27.879999,27.879999,23.068090,0
2010-06-18,27.920000,27.920000,27.920000,27.920000,23.101181,0
2010-06-21,27.790001,27.790001,27.790001,27.790001,22.993628,0
2010-06-22,27.320000,27.320000,27.320000,27.320000,22.604744,0
2010-06-23,27.110001,27.110001,27.110001,27.110001,22.539070,0
2010-06-24,26.650000,26.650000,26.650000,26.650000,22.156630,0
2010-06-25,26.770000,26.770000,26.770000,26.770000,22.256390,0
2010-06-28,26.709999,26.709999,26.709999,26.709999,22.206511,0
2010-06-29,25.840000,25.840000,25.840000,25.840000,21.483194,0
2010-06-30,25.590000,25.590000,25.590000,25.590000,21.275345,0
2010-07-01,25.500000,25.500000,25.500000,25.500000,21.200520,0
2010-07-02,25.370001,25.370001,25.370001,25.370001,21.092440,0
2010-07-06,25.440001,25.440001,25.440001,25.440001,21.150635,0
2010-07-07,26.270000,26.270000,26.270000,26.270000,21.840694,0
2010-07-08,26.530001,26.530001,26.530001,26.530001,22.056856,0
2010-07-09,26.750000,26.750000,26.750000,26.750000,22.239754,0
2010-07-12,26.730000,26.730000,26.730000,26.730000,22.223137,0
2010-07-13,27.200001,27.200001,27.200001,27.200001,22.613892,0
2010-07-14,27.180000,27.180000,27.180000,27.180000,22.597261,0
2010-07-15,27.190001,27.190001,27.190001,27.190001,22.605577,0
2010-07-16,26.389999,26.389999,26.389999,26.389999,21.940458,0
2010-07-19,26.540001,26.540001,26.540001,26.540001,22.065172,0
2010-07-20,26.870001,26.870001,26.870001,26.870001,22.339531,0
2010-07-21,26.510000,26.510000,26.510000,26.510000,22.040224,0
2010-07-22,27.139999,27.139999,27.139999,27.139999,22.564001,0
2010-07-23,27.410000,27.410000,27.410000,27.410000,22.788481,0
2010-07-26,27.760000,27.760000,27.760000,27.760000,23.079472,0
2010-07-27,27.700001,27.700001,27.700001,27.700001,23.029581,0
2010-07-28,27.480000,27.480000,27.480000,27.480000,22.846678,0
2010-07-29,27.370001,27.370001,27.370001,27.370001,22.755226,0
2010-07-30,27.389999,27.389999,27.389999,27.389999,22.771851,0
2010-08-02,27.969999,27.969999,27.969999,27.969999,23.254057,0
2010-08-03,27.820000,27.820000,27.820000,27.820000,23.129349,0
2010-08-04,28.020000,28.020000,28.020000,28.020000,23.295637,0
2010-08-05,27.959999,27.959999,27.959999,27.959999,23.245743,0
2010-08-06,27.860001,27.860001,27.860001,27.860001,23.162607,0
2010-08-09,28.040001,28.040001,28.040001,28.040001,23.312260,0
2010-08-10,27.820000,27.820000,27.820000,27.820000,23.129349,0
2010-08-11,27.010000,27.010000,27.010000,27.010000,22.455925,0
2010-08-12,26.870001,26.870001,26.870001,26.870001,22.339531,0
2010-08-13,26.750000,26.750000,26.750000,26.750000,22.239754,0
2010-08-16,26.770000,26.770000,26.770000,26.770000,22.256390,0
2010-08-17,27.129999,27.129999,27.129999,27.129999,22.555691,0
2010-08-18,27.180000,27.180000,27.180000,27.180000,22.597261,0
2010-08-19,26.709999,26.709999,26.709999,26.709999,22.206511,0
2010-08-20,26.620001,26.620001,26.620001,26.620001,22.131680,0
2010-08-23,26.480000,26.480000,26.480000,26.480000,22.015291,0
2010-08-24,26.100000,26.100000,26.100000,26.100000,21.699354,0
2010-08-25,26.219999,26.219999,26.219999,26.219999,21.799124,0
2010-08-26,26.020000,26.020000,26.020000,26.020000,21.632849,0
2010-08-27,26.490000,26.490000,26.490000,26.490000,22.023600,0
2010-08-30,26.080000,26.080000,26.080000,26.080000,21.682726,0
2010-08-31,26.090000,26.090000,26.090000,26.090000,21.691046,0
2010-09-01,26.889999,26.889999,26.889999,26.889999,22.356157,0
2010-09-02,27.150000,27.150000,27.150000,27.150000,22.572321,0
2010-09-03,27.520000,27.520000,27.520000,27.520000,22.879936,0
2010-09-07,27.180000,27.180000,27.180000,27.180000,22.597261,0
2010-09-08,27.360001,27.360001,27.360001,27.360001,22.746914,0
2010-09-09,27.469999,27.469999,27.469999,27.469999,22.838362,0
2010-09-10,27.600000,27.600000,27.600000,27.600000,22.946444,0
2010-09-13,27.959999,27.959999,27.959999,27.959999,23.245743,0
2010-09-14,27.940001,27.940001,27.940001,27.940001,23.229122,0
2010-09-15,28.040001,28.040001,28.040001,28.040001,23.312260,0
2010-09-16,28.020000,28.020000,28.020000,28.020000,23.295637,0
2010-09-17,28.059999,28.059999,28.059999,28.059999,23.328890,0
2010-09-20,28.520000,28.520000,28.520000,28.520000,23.711327,0
2010-09-21,28.430000,28.430000,28.430000,28.430000,23.636503,0
2010-09-22,28.270000,28.270000,28.270000,28.270000,23.503479,0
2010-09-23,27.900000,27.900000,27.900000,27.900000,23.315449,0
2010-09-24,28.520000,28.520000,28.520000,28.520000,23.833574,0
2010-09-27,28.370001,28.370001,28.370001,28.370001,23.708225,0
2010-09-28,28.540001,28.540001,28.540001,28.540001,23.850290,0
2010-09-29,28.500000,28.500000,28.500000,28.500000,23.816860,0
2010-09-30,28.420000,28.420000,28.420000,28.420000,23.750002,0
2010-10-01,28.540001,28.540001,28.540001,28.540001,23.850290,0
2010-10-04,28.299999,28.299999,28.299999,28.299999,23.649727,0
2010-10-05,28.900000,28.900000,28.900000,28.900000,24.151131,0
2010-10-06,28.860001,28.860001,28.860001,28.860001,24.117704,0
2010-10-07,28.820000,28.820000,28.820000,28.820000,24.084278,0
2010-10-08,29.030001,29.030001,29.030001,29.030001,24.259769,0
2010-10-11,29.040001,29.040001,29.040001,29.040001,24.268129,0
2010-10-12,29.150000,29.150000,29.150000,29.150000,24.360056,0
2010-10-13,29.379999,29.379999,29.379999,29.379999,24.552258,0
2010-10-14,29.280001,29.280001,29.280001,29.280001,24.468689,0
2010-10-15,29.330000,29.330000,29.330000,29.330000,24.510475,0
2010-10-18,29.530001,29.530001,29.530001,29.530001,24.677610,0
2010-10-19,29.040001,29.040001,29.040001,29.040001,24.268129,0
2010-10-20,29.360001,29.360001,29.360001,29.360001,24.535547,0
2010-10-21,29.389999,29.389999,29.389999,29.389999,24.560614,0
2010-10-22,29.490000,29.490000,29.490000,29.490000,24.644182,0
2010-10-25,29.570000,29.570000,29.570000,29.570000,24.711033,0
2010-10-26,29.570000,29.570000,29.570000,29.570000,24.711033,0
2010-10-27,29.510000,29.510000,29.510000,29.510000,24.660894,0
2010-10-28,29.530001,29.530001,29.530001,29.530001,24.677610,0
2010-10-29,29.540001,29.540001,29.540001,29.540001,24.685961,0
2010-11-01,29.549999,29.549999,29.549999,29.549999,24.694323,0
2010-11-02,29.820000,29.820000,29.820000,29.820000,24.919954,0
2010-11-03,29.920000,29.920000,29.920000,29.920000,25.003521,0
2010-11-04,30.510000,30.510000,30.510000,30.510000,25.496572,0
2010-11-05,30.639999,30.639999,30.639999,30.639999,25.605209,0
2010-11-08,30.600000,30.600000,30.600000,30.600000,25.571785,0
2010-11-09,30.340000,30.340000,30.340000,30.340000,25.354506,0
2010-11-10,30.510000,30.510000,30.510000,30.510000,25.496572,0
2010-11-11,30.389999,30.389999,30.389999,30.389999,25.396288,0
2010-11-12,30.010000,30.010000,30.010000,30.010000,25.078735,0
2010-11-15,29.990000,29.990000,29.990000,29.990000,25.062021,0
2010-11-16,29.490000,29.490000,29.490000,29.490000,24.644182,0
2010-11-17,29.530001,29.530001,29.530001,29.530001,24.677610,0
2010-11-18,29.990000,29.990000,29.990000,29.990000,25.062021,0
2010-11-19,30.080000,30.080000,30.080000,30.080000,25.137232,0
2010-11-22,30.070000,30.070000,30.070000,30.070000,25.128874,0
2010-11-23,29.660000,29.660000,29.660000,29.660000,24.786245,0
2010-11-24,30.129999,30.129999,30.129999,30.129999,25.179014,0
2010-11-26,29.930000,29.930000,29.930000,29.930000,25.011883,0
2010-11-29,29.889999,29.889999,29.889999,29.889999,24.978453,0
2010-11-30,29.709999,29.709999,29.709999,29.709999,24.828033,0
2010-12-01,30.350000,30.350000,30.350000,30.350000,25.362871,0
2010-12-02,30.730000,30.730000,30.730000,30.730000,25.680416,0
2010-12-03,30.840000,30.840000,30.840000,30.840000,25.772348,0
2010-12-06,30.830000,30.830000,30.830000,30.830000,25.763990,0
2010-12-07,30.850000,30.850000,30.850000,30.850000,25.780706,0
2010-12-08,30.940001,30.940001,30.940001,30.940001,25.855915,0
2010-12-09,31.059999,31.059999,31.059999,31.059999,25.956194,0
2010-12-10,31.270000,31.270000,31.270000,31.270000,26.131695,0
2010-12-13,31.250000,31.250000,31.250000,31.250000,26.114981,0
2010-12-14,31.280001,31.280001,31.280001,31.280001,26.140047,0
2010-12-15,31.120001,31.120001,31.120001,31.120001,26.006342,0
2010-12-16,31.330000,31.330000,31.330000,31.330000,26.181833,0
2010-12-17,31.379999,31.379999,31.379999,31.379999,26.223616,0
2010-12-20,31.459999,31.459999,31.459999,31.459999,26.290472,0
2010-12-21,31.510000,31.510000,31.510000,31.510000,26.475319,0
2010-12-22,31.610001,31.610001,31.610001,31.610001,26.559336,0
2010-12-23,31.559999,31.559999,31.559999,31.559999,26.517328,0
2010-12-27,31.580000,31.580000,31.580000,31.580000,26.534134,0
